CUSTOMER_ID,GENDER,AGE,MOSAIC BANDS,PRE-CAMPAIGN EXPENDITURE,PRE-CAMPAIGN VISITS,RESPONSE TO CAMPAIGN
"Cust_1941","Male",58,"Mos_02",81,10,"Yes"
"Cust_1942","Male",58,"Mos_07",51,8,"Yes"
"Cust_1943","Male",58,"Mos_10",177,5,"Yes"
"Cust_1944","Male",58,"Mos_06",63,4,"Yes"
"Cust_1945","Male",59,"Mos_03",1065,69,"Yes"
"Cust_1946","Male",59,"Mos_01",87,6,"Yes"
"Cust_1947","Male",59,"Mos_10",58,4,"Yes"
"Cust_1948","Male",59,"Mos_04",96,12,"Yes"
"Cust_1949","Male",59,"Mos_03",89,7,"Yes"
"Cust_1950","Male",59,"Mos_06",211,6,"Yes"
"Cust_1951","Male",59,"Mos_02",130,8,"Yes"
"Cust_1952","Male",59,"Mos_02",57,3,"Yes"
"Cust_1953","Male",59,"Mos_02",47,3,"Yes"
"Cust_1954","Male",59,"Mos_03",117,5,"Yes"
"Cust_1955","Male",59,"Mos_11",92,11,"Yes"
"Cust_1956","Male",60,"Mos_04",370,11,"Yes"
"Cust_1957","Male",60,"Mos_02",747,21,"Yes"
"Cust_1958","Male",60,"Mos_07",73,6,"Yes"
"Cust_1959","Male",60,"Mos_07",93,5,"Yes"
"Cust_1960","Male",60,"Mos_01",134,8,"Yes"
"Cust_1961","Male",60,"Mos_01",107,2,"Yes"
"Cust_1962","Male",60,"Mos_10",41,4,"Yes"
"Cust_1963","Male",60,"Mos_02",83,1,"Yes"
"Cust_1964","Male",60,"Mos_01",101,6,"Yes"
"Cust_1965","Male",60,"Mos_03",88,5,"Yes"
"Cust_1966","Male",60,"Mos_02",94,9,"Yes"
"Cust_1967","Male",61,"Mos_01",293,11,"Yes"
"Cust_1968","Male",61,"Mos_09",57,3,"Yes"
"Cust_1969","Male",61,"Mos_10",99,4,"Yes"
"Cust_1970","Male",61,"Mos_09",76,3,"Yes"
"Cust_1971","Male",61,"Mos_08",123,6,"Yes"
"Cust_1972","Male",61,"Mos_07",71,6,"Yes"
"Cust_1973","Male",62,"Mos_07",1265,67,"Yes"
"Cust_1974","Male",62,"Mos_02",68,10,"Yes"
"Cust_1975","Male",62,"Mos_01",114,16,"Yes"
"Cust_1976","Male",62,"Mos_11",54,4,"Yes"
"Cust_1977","Male",62,"Mos_01",100,5,"Yes"
"Cust_1978","Male",62,"Mos_07",137,9,"Yes"
"Cust_1979","Male",62,"Mos_03",98,7,"Yes"
"Cust_1980","Male",62,"Mos_01",51,4,"Yes"
"Cust_1981","Male",62,"Mos_01",54,5,"Yes"
"Cust_1982","Male",62,"Mos_01",78,8,"Yes"
"Cust_1983","Male",62,"Mos_03",80,2,"Yes"
"Cust_1984","Male",62,"Mos_09",97,3,"Yes"
"Cust_1985","Male",62,"Mos_03",89,3,"Yes"
"Cust_1986","Male",63,"Mos_01",129,5,"Yes"
"Cust_1987","Male",63,"Mos_03",512,45,"Yes"
"Cust_1988","Male",63,"Mos_02",151,9,"Yes"
"Cust_1989","Male",63,"Mos_09",84,2,"Yes"
"Cust_1990","Male",63,"Mos_09",76,7,"Yes"
"Cust_1991","Male",63,"Mos_01",73,2,"Yes"
"Cust_1992","Male",63,"Mos_07",95,4,"Yes"
"Cust_1993","Male",63,"Mos_02",90,12,"Yes"
"Cust_1994","Male",63,"Mos_03",77,3,"Yes"
"Cust_1995","Male",63,"Mos_01",64,3,"Yes"
"Cust_1996","Male",63,"Mos_03",71,3,"Yes"
"Cust_1997","Male",63,"Mos_01",107,10,"Yes"
"Cust_1998","Male",63,"Mos_09",70,5,"Yes"
"Cust_1999","Male",64,"Mos_09",166,15,"Yes"
"Cust_2000","Male",64,"Mos_09",67,1,"Yes"
"Cust_2001","Male",64,"Mos_06",128,17,"Yes"
"Cust_2002","Male",64,"Mos_07",20,5,"Yes"
"Cust_2003","Male",64,"Mos_09",23,2,"Yes"
"Cust_2004","Male",64,"Mos_10",78,5,"Yes"
"Cust_2005","Male",64,"Mos_03",92,6,"Yes"
"Cust_2006","Male",64,"Mos_11",77,5,"Yes"
"Cust_2007","Male",65,"Mos_09",99,4,"Yes"
"Cust_2008","Male",65,"Mos_01",39,3,"Yes"
"Cust_2009","Male",65,"Mos_09",85,5,"Yes"
"Cust_2010","Male",65,"Mos_02",56,5,"Yes"
"Cust_2011","Male",65,"Mos_02",59,4,"Yes"
"Cust_2012","Male",65,"Mos_10",98,6,"Yes"
"Cust_2013","Male",65,"Mos_07",58,5,"Yes"
"Cust_2014","Male",65,"Mos_04",47,4,"Yes"
"Cust_2015","Male",65,"Mos_09",63,4,"Yes"
"Cust_2016","Male",65,"Mos_11",87,8,"Yes"
"Cust_2017","Male",65,"Mos_01",56,9,"Yes"
"Cust_2018","Male",56,"Mos_01",96,1,"No"
"Cust_2019","Male",56,"Mos_02",80,1,"No"
"Cust_2020","Male",56,"Mos_03",76,3,"No"
"Cust_2021","Male",56,"Mos_02",71,3,"No"
"Cust_2022","Male",56,"Mos_02",62,1,"No"
"Cust_2023","Male",56,"Mos_02",52,4,"No"
"Cust_2024","Male",56,"Mos_03",55,2,"No"
"Cust_2025","Male",56,"Mos_01",53,2,"No"
"Cust_2026","Male",56,"Mos_01",59,6,"No"
"Cust_2027","Male",56,"Mos_02",66,9,"No"
"Cust_2028","Male",56,"Mos_08",94,4,"No"
"Cust_2029","Male",56,"Mos_06",88,10,"No"
"Cust_2030","Male",56,"Mos_01",63,5,"No"
"Cust_2031","Male",56,"Mos_03",74,1,"No"
"Cust_2032","Male",56,"Mos_03",70,4,"No"
"Cust_2033","Male",56,"Mos_02",58,1,"No"
"Cust_2034","Male",56,"Mos_02",78,1,"No"
"Cust_2035","Male",56,"Mos_06",69,3,"No"
"Cust_2036","Male",56,"Mos_01",51,3,"No"
"Cust_2037","Male",57,"Mos_09",84,4,"No"
"Cust_2038","Male",57,"Mos_02",0,0,"No"
"Cust_2039","Male",57,"Mos_07",82,3,"No"
"Cust_2040","Male",57,"Mos_01",66,1,"No"
"Cust_2041","Male",57,"Mos_02",40,1,"No"
"Cust_2042","Male",57,"Mos_04",52,1,"No"
"Cust_2043","Male",57,"Mos_06",55,1,"No"
"Cust_2044","Male",57,"Mos_01",93,5,"No"
"Cust_2045","Male",57,"Mos_08",91,4,"No"
"Cust_2046","Male",57,"Mos_09",59,2,"No"
"Cust_2047","Male",57,"Mos_01",83,6,"No"
"Cust_2048","Male",57,"Mos_03",56,2,"No"
"Cust_2049","Male",57,"Mos_04",112,4,"No"
"Cust_2050","Male",57,"Mos_03",93,8,"No"
"Cust_2051","Male",57,"Mos_09",60,1,"No"
"Cust_2052","Male",57,"Mos_01",89,5,"No"
"Cust_2053","Male",57,"Mos_02",63,2,"No"
"Cust_2054","Male",57,"Mos_02",84,1,"No"
"Cust_2055","Male",57,"Mos_11",52,1,"No"
"Cust_2056","Male",57,"Mos_03",75,6,"No"
"Cust_2057","Male",58,"Mos_02",72,2,"No"
"Cust_2058","Male",58,"Mos_05",56,4,"No"
"Cust_2059","Male",58,"Mos_04",70,4,"No"
"Cust_2060","Male",58,"Mos_07",77,3,"No"
"Cust_2061","Male",58,"Mos_07",53,4,"No"
"Cust_2062","Male",58,"Mos_02",89,1,"No"
"Cust_2063","Male",58,"Mos_02",58,3,"No"
"Cust_2064","Male",58,"Mos_02",60,3,"No"
"Cust_2065","Male",58,"Mos_02",42,2,"No"
"Cust_2066","Male",58,"Mos_11",84,3,"No"
"Cust_2067","Male",58,"Mos_04",73,8,"No"
"Cust_2068","Male",58,"Mos_06",56,1,"No"
"Cust_2069","Male",58,"Mos_02",60,4,"No"
"Cust_2070","Male",59,"Mos_02",81,1,"No"
"Cust_2071","Male",59,"Mos_01",50,4,"No"
"Cust_2072","Male",59,"Mos_03",60,6,"No"
"Cust_2073","Male",59,"Mos_03",87,2,"No"
"Cust_2074","Male",59,"Mos_04",74,10,"No"
"Cust_2075","Male",59,"Mos_04",62,1,"No"
"Cust_2076","Male",59,"Mos_03",89,3,"No"
"Cust_2077","Male",60,"Mos_03",109,5,"No"
"Cust_2078","Male",60,"Mos_09",56,1,"No"
"Cust_2079","Male",60,"Mos_11",81,1,"No"
"Cust_2080","Male",60,"Mos_01",64,2,"No"
"Cust_2081","Male",60,"Mos_04",99,1,"No"
"Cust_2082","Male",60,"Mos_01",60,1,"No"
"Cust_2083","Male",60,"Mos_04",0,1,"No"
"Cust_2084","Male",60,"Mos_01",75,5,"No"
"Cust_2085","Male",60,"Mos_05",151,4,"No"
"Cust_2086","Male",60,"Mos_09",56,1,"No"
"Cust_2087","Male",60,"Mos_05",53,1,"No"
"Cust_2088","Male",60,"Mos_03",77,2,"No"
"Cust_2089","Male",60,"Mos_09",62,2,"No"
"Cust_2090","Male",60,"Mos_10",73,1,"No"
"Cust_2091","Male",61,"Mos_01",79,1,"No"
"Cust_2092","Male",61,"Mos_07",60,2,"No"
"Cust_2093","Male",61,"Mos_01",58,2,"No"
"Cust_2094","Male",61,"Mos_01",71,5,"No"
"Cust_2095","Male",61,"Mos_03",54,1,"No"
"Cust_2096","Male",61,"Mos_01",82,4,"No"
"Cust_2097","Male",61,"Mos_07",86,1,"No"
"Cust_2098","Male",61,"Mos_03",55,2,"No"
"Cust_2099","Male",61,"Mos_01",98,1,"No"
"Cust_2100","Male",61,"Mos_06",61,5,"No"
"Cust_2101","Male",62,"Mos_10",73,1,"No"
"Cust_2102","Male",62,"Mos_01",55,2,"No"
"Cust_2103","Male",62,"Mos_08",118,9,"No"
"Cust_2104","Male",62,"Mos_01",70,1,"No"
"Cust_2105","Male",62,"Mos_04",67,1,"No"
"Cust_2106","Male",62,"Mos_01",53,4,"No"
"Cust_2107","Male",62,"Mos_01",52,5,"No"
"Cust_2108","Male",62,"Mos_05",55,1,"No"
"Cust_2109","Male",62,"Mos_06",75,3,"No"
"Cust_2110","Male",63,"Mos_01",88,2,"No"
"Cust_2111","Male",63,"Mos_03",79,2,"No"
"Cust_2112","Male",63,"Mos_09",54,2,"No"
"Cust_2113","Male",63,"Mos_02",85,4,"No"
"Cust_2114","Male",63,"Mos_07",64,3,"No"
"Cust_2115","Male",63,"Mos_03",50,3,"No"
"Cust_2116","Male",63,"Mos_09",51,3,"No"
"Cust_2117","Male",63,"Mos_04",130,2,"No"
"Cust_2118","Male",63,"Mos_03",63,1,"No"
"Cust_2119","Male",63,"Mos_01",55,1,"No"
"Cust_2120","Male",63,"Mos_01",94,4,"No"
"Cust_2121","Male",63,"Mos_03",56,1,"No"
"Cust_2122","Male",64,"Mos_03",62,2,"No"
"Cust_2123","Male",64,"Mos_06",69,4,"No"
"Cust_2124","Male",64,"Mos_07",90,4,"No"
"Cust_2125","Male",64,"Mos_01",60,3,"No"
"Cust_2126","Male",64,"Mos_02",79,2,"No"
"Cust_2127","Male",64,"Mos_05",83,1,"No"
"Cust_2128","Male",64,"Mos_02",86,3,"No"
"Cust_2129","Male",64,"Mos_02",51,3,"No"
"Cust_2130","Male",64,"Mos_01",76,2,"No"
"Cust_2131","Male",64,"Mos_03",67,3,"No"
"Cust_2132","Male",64,"Mos_01",95,1,"No"
"Cust_2133","Male",64,"Mos_10",70,1,"No"
"Cust_2134","Male",64,"Mos_03",95,1,"No"
"Cust_2135","Male",65,"Mos_07",60,2,"No"
"Cust_2136","Male",65,"Mos_03",61,6,"No"
"Cust_2137","Male",65,"Mos_02",62,1,"No"
"Cust_2138","Male",65,"Mos_09",63,1,"No"
"Cust_2139","Male",65,"Mos_03",50,5,"No"
"Cust_2140","Female",56,"Mos_03",95,3,"Yes"
"Cust_2141","Female",56,"Mos_01",72,3,"Yes"
"Cust_2142","Female",56,"Mos_09",20,4,"Yes"
"Cust_2143","Female",57,"Mos_03",92,4,"Yes"
"Cust_2144","Female",57,"Mos_03",164,25,"Yes"
"Cust_2145","Female",58,"Mos_04",99,3,"Yes"
"Cust_2146","Female",58,"Mos_02",74,7,"Yes"
"Cust_2147","Female",59,"Mos_01",61,2,"Yes"
"Cust_2148","Female",60,"Mos_03",69,6,"Yes"
"Cust_2149","Female",61,"Mos_02",100,7,"Yes"
"Cust_2150","Female",62,"Mos_07",91,2,"Yes"
"Cust_2151","Female",62,"Mos_07",94,5,"Yes"
"Cust_2152","Female",63,"Mos_03",92,6,"Yes"
"Cust_2153","Female",63,"Mos_11",58,2,"Yes"
"Cust_2154","Female",63,"Mos_04",69,3,"Yes"
"Cust_2155","Female",63,"Mos_10",78,11,"Yes"
"Cust_2156","Female",63,"Mos_03",38,6,"Yes"
"Cust_2157","Female",64,"Mos_05",65,1,"Yes"
"Cust_2158","Female",56,"Mos_03",56,1,"No"
"Cust_2159","Female",56,"Mos_06",107,4,"No"
"Cust_2160","Female",56,"Mos_01",66,1,"No"
"Cust_2161","Female",56,"Mos_05",92,4,"No"
"Cust_2162","Female",56,"Mos_10",50,2,"No"
"Cust_2163","Female",56,"Mos_02",55,3,"No"
"Cust_2164","Female",56,"Mos_03",76,3,"No"
"Cust_2165","Female",57,"Mos_03",75,5,"No"
"Cust_2166","Female",57,"Mos_03",72,1,"No"
"Cust_2167","Female",57,"Mos_06",111,3,"No"
"Cust_2168","Female",57,"Mos_03",60,1,"No"
"Cust_2169","Female",57,"Mos_04",96,2,"No"
"Cust_2170","Female",57,"Mos_01",57,1,"No"
"Cust_2171","Female",57,"Mos_05",67,4,"No"
"Cust_2172","Female",57,"Mos_01",56,3,"No"
"Cust_2173","Female",57,"Mos_03",64,5,"No"
"Cust_2174","Female",58,"Mos_01",90,3,"No"
"Cust_2175","Female",58,"Mos_01",60,1,"No"
"Cust_2176","Female",58,"Mos_09",87,2,"No"
"Cust_2177","Female",58,"Mos_04",70,6,"No"
"Cust_2178","Female",58,"Mos_01",64,3,"No"
"Cust_2179","Female",58,"Mos_02",82,4,"No"
"Cust_2180","Female",58,"Mos_05",55,2,"No"
"Cust_2181","Female",59,"Mos_01",80,1,"No"
"Cust_2182","Female",59,"Mos_02",84,3,"No"
"Cust_2183","Female",59,"Mos_01",50,6,"No"
"Cust_2184","Female",60,"Mos_01",0,0,"No"
"Cust_2185","Female",60,"Mos_06",72,3,"No"
"Cust_2186","Female",60,"Mos_07",73,2,"No"
"Cust_2187","Female",60,"Mos_03",84,1,"No"
"Cust_2188","Female",61,"Mos_07",52,1,"No"
"Cust_2189","Female",61,"Mos_02",61,1,"No"
"Cust_2190","Female",61,"Mos_04",70,1,"No"
"Cust_2191","Female",61,"Mos_11",51,2,"No"
"Cust_2192","Female",61,"Mos_06",81,4,"No"
"Cust_2193","Female",61,"Mos_02",81,6,"No"
"Cust_2194","Female",61,"Mos_01",69,1,"No"
"Cust_2195","Female",62,"Mos_04",0,0,"No"
"Cust_2196","Female",62,"Mos_09",55,1,"No"
"Cust_2197","Female",62,"Mos_11",72,3,"No"
"Cust_2198","Female",63,"Mos_02",83,3,"No"
"Cust_2199","Female",63,"Mos_01",58,1,"No"
"Cust_2200","Female",63,"Mos_07",0,0,"No"
"Cust_2201","Female",63,"Mos_07",89,5,"No"
"Cust_2202","Female",64,"Mos_03",0,0,"No"
"Cust_2203","Female",64,"Mos_08",69,5,"No"
"Cust_2204","Female",64,"Mos_09",77,1,"No"
"Cust_2205","Female",64,"Mos_03",76,6,"No"
"Cust_2206","Female",64,"Mos_02",75,2,"No"
"Cust_2207","Female",64,"Mos_03",66,3,"No"
"Cust_2208","Female",65,"Mos_09",88,4,"No"
"Cust_2209","Male",66,"Mos_03",516,42,"Yes"
"Cust_2210","Male",66,"Mos_07",605,57,"Yes"
"Cust_2211","Male",66,"Mos_02",67,9,"Yes"
"Cust_2212","Male",66,"Mos_02",85,14,"Yes"
"Cust_2213","Male",66,"Mos_02",71,9,"Yes"
"Cust_2214","Male",66,"Mos_03",94,3,"Yes"
"Cust_2215","Male",66,"Mos_08",97,6,"Yes"
"Cust_2216","Male",66,"Mos_09",64,10,"Yes"
"Cust_2217","Male",66,"Mos_01",93,2,"Yes"
"Cust_2218","Male",67,"Mos_09",201,19,"Yes"
"Cust_2219","Male",67,"Mos_04",73,5,"Yes"
"Cust_2220","Male",67,"Mos_01",95,5,"Yes"
"Cust_2221","Male",67,"Mos_04",59,1,"Yes"
"Cust_2222","Male",67,"Mos_07",58,6,"Yes"
"Cust_2223","Male",67,"Mos_01",118,5,"Yes"
"Cust_2224","Male",67,"Mos_02",59,3,"Yes"
"Cust_2225","Male",67,"Mos_09",62,4,"Yes"
"Cust_2226","Male",68,"Mos_01",99,2,"Yes"
"Cust_2227","Male",68,"Mos_01",70,6,"Yes"
"Cust_2228","Male",68,"Mos_04",65,2,"Yes"
"Cust_2229","Male",68,"Mos_04",105,5,"Yes"
"Cust_2230","Male",68,"Mos_10",62,6,"Yes"
"Cust_2231","Male",68,"Mos_02",87,3,"Yes"
"Cust_2232","Male",68,"Mos_09",211,16,"Yes"
"Cust_2233","Male",69,"Mos_06",0,2,"Yes"
"Cust_2234","Male",69,"Mos_04",364,24,"Yes"
"Cust_2235","Male",69,"Mos_03",83,6,"Yes"
"Cust_2236","Male",69,"Mos_02",97,5,"Yes"
"Cust_2237","Male",69,"Mos_03",76,4,"Yes"
"Cust_2238","Male",69,"Mos_01",104,12,"Yes"
"Cust_2239","Male",69,"Mos_01",47,7,"Yes"
"Cust_2240","Male",69,"Mos_03",62,2,"Yes"
"Cust_2241","Male",69,"Mos_03",77,9,"Yes"
"Cust_2242","Male",70,"Mos_03",44,8,"Yes"
"Cust_2243","Male",70,"Mos_09",91,4,"Yes"
"Cust_2244","Male",70,"Mos_09",52,4,"Yes"
"Cust_2245","Male",71,"Mos_03",504,37,"Yes"
"Cust_2246","Male",71,"Mos_01",99,1,"Yes"
"Cust_2247","Male",71,"Mos_01",60,2,"Yes"
"Cust_2248","Male",71,"Mos_01",71,4,"Yes"
"Cust_2249","Male",71,"Mos_02",69,7,"Yes"
"Cust_2250","Male",71,"Mos_01",78,1,"Yes"
"Cust_2251","Male",72,"Mos_01",73,4,"Yes"
"Cust_2252","Male",73,"Mos_05",63,17,"Yes"
"Cust_2253","Male",73,"Mos_03",72,12,"Yes"
"Cust_2254","Male",73,"Mos_02",89,5,"Yes"
"Cust_2255","Male",73,"Mos_01",61,10,"Yes"
"Cust_2256","Male",73,"Mos_02",88,3,"Yes"
"Cust_2257","Male",73,"Mos_01",60,7,"Yes"
"Cust_2258","Male",74,"Mos_11",59,4,"Yes"
"Cust_2259","Male",74,"Mos_02",52,2,"Yes"
"Cust_2260","Male",75,"Mos_05",75,4,"Yes"
"Cust_2261","Male",76,"Mos_09",80,10,"Yes"
"Cust_2262","Male",77,"Mos_02",93,2,"Yes"
"Cust_2263","Male",77,"Mos_04",74,11,"Yes"
"Cust_2264","Male",78,"Mos_01",58,3,"Yes"
"Cust_2265","Male",82,"Mos_02",65,2,"Yes"
"Cust_2266","Male",83,"Mos_03",56,2,"Yes"
"Cust_2267","Male",85,"Mos_01",61,4,"Yes"
"Cust_2268","Male",66,"Mos_08",53,1,"No"
"Cust_2269","Male",66,"Mos_03",69,2,"No"
"Cust_2270","Male",66,"Mos_07",90,2,"No"
"Cust_2271","Male",66,"Mos_09",75,1,"No"
"Cust_2272","Male",66,"Mos_03",59,1,"No"
"Cust_2273","Male",66,"Mos_02",80,9,"No"
"Cust_2274","Male",66,"Mos_01",67,2,"No"
"Cust_2275","Male",66,"Mos_09",75,1,"No"
"Cust_2276","Male",66,"Mos_02",79,7,"No"
"Cust_2277","Male",66,"Mos_03",64,1,"No"
"Cust_2278","Male",66,"Mos_11",88,5,"No"
"Cust_2279","Male",67,"Mos_01",80,1,"No"
"Cust_2280","Male",67,"Mos_09",83,4,"No"
"Cust_2281","Male",67,"Mos_03",81,3,"No"
"Cust_2282","Male",67,"Mos_03",72,2,"No"
"Cust_2283","Male",67,"Mos_04",87,4,"No"
"Cust_2284","Male",67,"Mos_09",70,2,"No"
"Cust_2285","Male",67,"Mos_10",59,4,"No"
"Cust_2286","Male",67,"Mos_02",63,5,"No"
"Cust_2287","Male",67,"Mos_09",107,8,"No"
"Cust_2288","Male",68,"Mos_06",61,1,"No"
"Cust_2289","Male",68,"Mos_01",66,2,"No"
"Cust_2290","Male",68,"Mos_03",76,5,"No"
"Cust_2291","Male",68,"Mos_09",93,11,"No"
"Cust_2292","Male",68,"Mos_03",70,4,"No"
"Cust_2293","Male",68,"Mos_07",4,3,"No"
"Cust_2294","Male",68,"Mos_03",102,12,"No"
"Cust_2295","Male",68,"Mos_03",78,5,"No"
"Cust_2296","Male",68,"Mos_05",53,2,"No"
"Cust_2297","Male",69,"Mos_03",534,16,"No"
"Cust_2298","Male",69,"Mos_01",50,4,"No"
"Cust_2299","Male",69,"Mos_03",15,2,"No"
"Cust_2300","Male",69,"Mos_07",83,4,"No"
"Cust_2301","Male",69,"Mos_01",55,8,"No"
"Cust_2302","Male",69,"Mos_03",58,5,"No"
"Cust_2303","Male",69,"Mos_10",58,9,"No"
"Cust_2304","Male",70,"Mos_01",61,3,"No"
"Cust_2305","Male",70,"Mos_02",97,4,"No"
"Cust_2306","Male",70,"Mos_01",60,5,"No"
"Cust_2307","Male",70,"Mos_01",87,10,"No"
"Cust_2308","Male",70,"Mos_03",59,4,"No"
"Cust_2309","Male",70,"Mos_07",68,2,"No"
"Cust_2310","Male",71,"Mos_03",85,10,"No"
"Cust_2311","Male",71,"Mos_11",53,3,"No"
"Cust_2312","Male",71,"Mos_04",87,1,"No"
"Cust_2313","Male",71,"Mos_09",56,1,"No"
"Cust_2314","Male",71,"Mos_09",56,4,"No"
"Cust_2315","Male",71,"Mos_02",81,4,"No"
"Cust_2316","Male",71,"Mos_05",86,2,"No"
"Cust_2317","Male",72,"Mos_09",80,2,"No"
"Cust_2318","Male",72,"Mos_02",55,1,"No"
"Cust_2319","Male",72,"Mos_01",97,3,"No"
"Cust_2320","Male",72,"Mos_02",87,3,"No"
"Cust_2321","Male",72,"Mos_02",69,2,"No"
"Cust_2322","Male",73,"Mos_04",68,12,"No"
"Cust_2323","Male",73,"Mos_01",70,2,"No"
"Cust_2324","Male",73,"Mos_02",80,1,"No"
"Cust_2325","Male",73,"Mos_02",84,1,"No"
"Cust_2326","Male",74,"Mos_09",70,1,"No"
"Cust_2327","Male",74,"Mos_01",62,2,"No"
"Cust_2328","Male",74,"Mos_09",79,9,"No"
"Cust_2329","Male",74,"Mos_08",57,8,"No"
"Cust_2330","Male",74,"Mos_04",51,2,"No"
"Cust_2331","Male",74,"Mos_06",81,1,"No"
"Cust_2332","Male",74,"Mos_03",73,2,"No"
"Cust_2333","Male",74,"Mos_03",69,1,"No"
"Cust_2334","Male",74,"Mos_09",102,14,"No"
"Cust_2335","Male",74,"Mos_01",95,1,"No"
"Cust_2336","Male",74,"Mos_04",44,3,"No"
"Cust_2337","Male",74,"Mos_09",81,5,"No"
"Cust_2338","Male",75,"Mos_01",56,4,"No"
"Cust_2339","Male",75,"Mos_01",52,6,"No"
"Cust_2340","Male",76,"Mos_01",56,4,"No"
"Cust_2341","Male",76,"Mos_02",43,2,"No"
"Cust_2342","Male",76,"Mos_08",78,5,"No"
"Cust_2343","Male",76,"Mos_09",73,5,"No"
"Cust_2344","Male",76,"Mos_04",64,6,"No"
"Cust_2345","Male",76,"Mos_04",56,3,"No"
"Cust_2346","Male",76,"Mos_08",79,10,"No"
"Cust_2347","Male",78,"Mos_03",50,2,"No"
"Cust_2348","Male",78,"Mos_09",53,2,"No"
"Cust_2349","Male",78,"Mos_04",51,4,"No"
"Cust_2350","Male",78,"Mos_10",65,4,"No"
"Cust_2351","Male",79,"Mos_04",91,1,"No"
"Cust_2352","Male",79,"Mos_02",60,2,"No"
"Cust_2353","Male",80,"Mos_02",80,2,"No"
"Cust_2354","Male",80,"Mos_07",51,1,"No"
"Cust_2355","Male",81,"Mos_09",81,1,"No"
"Cust_2356","Male",81,"Mos_03",70,5,"No"
"Cust_2357","Male",82,"Mos_02",84,1,"No"
"Cust_2358","Male",82,"Mos_09",77,5,"No"
"Cust_2359","Male",89,"Mos_02",55,1,"No"
"Cust_2360","Male",92,"Mos_03",103,10,"No"
"Cust_2361","Male",92,"Mos_03",79,7,"No"
"Cust_2362","Female",68,"Mos_05",85,12,"Yes"
"Cust_2363","Female",69,"Mos_02",94,9,"Yes"
"Cust_2364","Female",70,"Mos_03",63,3,"Yes"
"Cust_2365","Female",71,"Mos_02",50,5,"Yes"
"Cust_2366","Female",71,"Mos_01",86,9,"Yes"
"Cust_2367","Female",72,"Mos_02",97,6,"Yes"
"Cust_2368","Female",72,"Mos_09",55,6,"Yes"
"Cust_2369","Female",74,"Mos_04",99,1,"Yes"
"Cust_2370","Female",74,"Mos_04",69,4,"Yes"
"Cust_2371","Female",76,"Mos_02",167,6,"Yes"
"Cust_2372","Female",66,"Mos_04",54,4,"No"
"Cust_2373","Female",66,"Mos_07",54,3,"No"
"Cust_2374","Female",66,"Mos_02",53,2,"No"
"Cust_2375","Female",66,"Mos_10",90,8,"No"
"Cust_2376","Female",67,"Mos_07",50,3,"No"
"Cust_2377","Female",67,"Mos_01",65,4,"No"
"Cust_2378","Female",67,"Mos_04",77,4,"No"
"Cust_2379","Female",67,"Mos_08",82,1,"No"
"Cust_2380","Female",67,"Mos_11",58,1,"No"
"Cust_2381","Female",67,"Mos_02",72,1,"No"
"Cust_2382","Female",68,"Mos_01",57,2,"No"
"Cust_2383","Female",68,"Mos_01",73,2,"No"
"Cust_2384","Female",68,"Mos_07",68,6,"No"
"Cust_2385","Female",69,"Mos_05",82,1,"No"
"Cust_2386","Female",69,"Mos_09",56,1,"No"
"Cust_2387","Female",70,"Mos_02",78,5,"No"
"Cust_2388","Female",71,"Mos_06",66,1,"No"
"Cust_2389","Female",71,"Mos_01",84,1,"No"
"Cust_2390","Female",71,"Mos_11",56,2,"No"
"Cust_2391","Female",72,"Mos_06",72,5,"No"
"Cust_2392","Female",73,"Mos_01",69,1,"No"
"Cust_2393","Female",73,"Mos_06",95,1,"No"
"Cust_2394","Female",74,"Mos_01",80,1,"No"
"Cust_2395","Female",75,"Mos_04",60,3,"No"
"Cust_2396","Female",77,"Mos_07",56,1,"No"
"Cust_2397","Female",79,"Mos_06",73,4,"No"
"Cust_2398","Female",85,"Mos_08",76,1,"No"
