customer_id,data_known,gender,age,tariff,dropped_calls,handset,peak_mins,peak_rate,bill_peak,offpeak_mins,offpeak_rate,bill_offpeak,gadget_A,gadget_B,gadget_C,gadget_D,gadget_A_revenues,gadget_B_revenues,gadget_C_revenues,gadget_D_revenues,churn,retention
K102350,yes,Male,53,Play 100,2,SOP20,53,25,13,79,5,4,T,F,F,F,13,0,0,0,Churned,F
K102360,yes,Female,62,Play 100,2,SOP10,41,25,10,46,5,2,F,F,F,F,0,0,0,0,Churned,F
K102370,yes,Female,54,Play 100,1,SOP10,66,25,17,103,5,5,F,F,T,F,0,0,29,0,Churned,F
K102380,yes,Male,51,Play 100,1,SOP10,30,25,8,14,5,1,F,F,F,F,0,0,0,0,Churned,F
K102390,yes,Male,63,Play 100,1,SOP20,64,25,16,35,5,2,F,F,F,F,0,0,0,0,Churned,F
K102400,yes,Male,70,Play 100,2,SOP10,49,25,12,47,5,2,F,F,F,F,0,0,0,0,Churned,F
K102410,yes,Female,55,Play 100,2,SOP10,30,25,8,7,5,0,F,F,F,F,0,0,0,0,Churned,F
K102420,yes,Male,59,Play 100,0,SOP20,27,25,7,18,5,1,F,F,F,F,0,0,0,0,Churned,F
K102430,yes,Male,56,Play 100,2,SOP20,68,25,17,68,5,3,F,T,T,T,0,20,26,44,Churned,F
K102440,yes,Female,51,Play 100,2,SOP20,28,25,7,22,5,1,F,F,F,F,0,0,0,0,Churned,F
K102450,yes,Male,59,Play 100,1,SOP20,37,25,9,29,5,1,F,F,F,F,0,0,0,0,Churned,F
K102460,yes,Male,57,Play 100,0,SOP20,13,25,3,14,5,1,T,F,T,T,10,0,29,38,Active,T
K102470,yes,Male,64,Play 100,11,SOP20,43,25,11,65,5,3,F,F,F,F,0,0,0,0,Churned,F
K102480,yes,Male,53,Play 100,2,SOP10,73,25,18,66,5,3,F,F,F,F,0,0,0,0,Churned,F
K102490,yes,Female,59,Play 100,0,SOP20,20,25,5,12,5,1,F,T,F,F,0,18,0,0,Churned,F
K102500,yes,Male,61,Play 100,2,SOP10,38,25,10,46,5,2,T,F,T,T,11,0,29,40,Churned,F
K102510,yes,Female,52,Play 100,4,SOP10,20,25,5,12,5,1,F,T,T,T,0,17,31,37,Churned,F
K102520,yes,Female,67,Play 100,0,SOP10,17,25,4,93,5,5,F,F,F,F,0,0,0,0,Churned,F
K102530,yes,Female,62,Play 100,2,SOP20,65,25,16,59,5,3,F,F,F,F,0,0,0,0,Churned,F
K102540,yes,Female,53,Play 100,2,SOP20,23,25,6,42,5,2,F,F,F,F,0,0,0,0,Active,T
K102550,yes,Male,57,Play 100,1,SOP20,31,25,8,28,5,1,F,F,F,T,0,0,0,38,Churned,F
K102560,yes,Male,51,Play 100,1,SOP10,43,25,11,100,5,5,F,T,T,T,0,21,28,40,Churned,F
K102570,yes,Female,63,Play 100,9,SOP10,36,25,9,29,5,1,F,T,T,T,0,22,31,41,Churned,F
K102580,yes,Male,56,Play 100,2,SOP10,71,25,18,54,5,3,F,F,F,F,0,0,0,0,Churned,F
K102590,yes,Female,62,Play 100,1,SOP20,52,25,13,80,5,4,F,T,F,F,0,22,0,0,Churned,F
K102600,yes,Female,45,CAT 100,2,ASAD170,522,15,78,299,5,15,T,T,T,T,6,21,26,37,Active,T
K102610,yes,Female,34,CAT 100,2,ASAD90,581,15,87,92,5,5,T,T,F,T,15,17,0,40,Churned,F
K102620,yes,Female,26,CAT 100,0,S50,465,15,70,403,5,20,F,F,F,T,0,0,0,38,Active,T
K102630,yes,Female,35,CAT 100,1,ASAD170,611,15,92,41,5,2,T,T,F,T,8,22,0,41,Active,T
K102640,yes,Male,27,CAT 100,5,S50,704,15,106,139,5,7,T,T,T,T,10,18,31,40,Active,T
K102650,yes,Male,30,CAT 100,10,S50,659,15,99,92,5,5,T,F,T,T,8,0,33,41,Active,T
K102660,yes,Female,31,CAT 100,2,S80,365,15,55,230,5,11,T,T,T,F,10,20,25,0,Active,T
K102670,yes,Female,33,CAT 100,1,ASAD90,454,15,68,326,5,16,T,T,F,T,7,16,0,38,Churned,F
K102680,yes,Female,35,CAT 100,0,ASAD90,577,15,86,205,5,10,T,F,T,T,7,0,28,38,Churned,F
K102690,yes,Female,74,CAT 100,0,ASAD170,319,15,48,205,5,10,T,T,T,T,9,18,32,43,Active,T
K102700,yes,Female,34,CAT 100,1,S50,691,15,104,217,5,11,F,T,T,T,0,18,32,40,Active,T
K102710,yes,Male,31,CAT 100,10,S50,467,15,70,197,5,10,T,T,T,T,11,26,28,39,Active,T
K102720,yes,Male,34,CAT 100,2,ASAD90,480,15,72,357,5,18,T,T,T,T,8,21,27,37,Churned,F
K102730,yes,Male,27,CAT 100,1,S50,675,15,101,70,5,3,T,F,F,F,14,0,0,0,Active,T
K102740,yes,Female,26,CAT 100,2,ASAD90,378,15,57,330,5,17,T,T,T,T,14,18,30,41,Churned,F
K102750,yes,Female,40,CAT 100,0,ASAD170,757,15,113,142,5,7,T,T,T,T,7,16,28,37,Active,T
K102760,yes,Male,52,CAT 100,1,ASAD90,351,15,53,257,5,13,F,F,F,F,0,0,0,0,Churned,F
K102770,yes,Female,27,CAT 100,1,ASAD90,790,15,118,55,5,3,T,F,T,T,12,0,32,37,Churned,F
K102780,yes,Female,32,CAT 100,1,ASAD170,740,15,111,136,5,7,F,F,F,T,0,0,0,43,Active,T
K102790,yes,Female,35,CAT 100,1,S80,520,15,78,45,5,2,F,F,F,F,0,0,0,0,Active,T
K102800,yes,Male,34,CAT 100,0,S80,625,15,94,219,5,11,F,T,T,T,0,21,28,40,Active,T
K102810,yes,Male,38,CAT 100,1,ASAD90,654,15,98,160,5,8,F,F,F,F,0,0,0,0,Churned,F
K102820,yes,Female,31,CAT 100,0,ASAD90,714,15,107,63,5,3,T,F,T,F,13,0,29,0,Churned,F
K102830,yes,Female,48,CAT 100,2,ASAD170,369,15,55,279,5,14,T,T,F,T,7,24,0,46,Active,T
K102840,yes,Female,26,CAT 100,6,S50,316,15,47,283,5,14,T,T,F,T,10,19,0,37,Active,T
K102850,yes,Female,70,CAT 100,0,ASAD90,425,15,64,215,5,11,T,T,T,T,8,18,34,41,Churned,F
K102860,yes,Male,40,CAT 100,1,ASAD90,545,15,82,271,5,14,T,F,T,T,9,0,31,34,Active,T
K102870,yes,Male,26,CAT 100,1,ASAD90,502,15,75,323,5,16,F,T,T,T,0,15,25,41,Churned,F
K102880,yes,Male,41,CAT 100,0,ASAD170,626,15,94,124,5,6,T,F,F,T,12,0,0,44,Active,T
K102890,yes,Female,48,CAT 100,1,S80,766,15,115,66,5,3,F,F,F,F,0,0,0,0,Churned,F
K102900,yes,Female,29,CAT 100,0,ASAD170,492,15,74,172,5,9,F,F,F,F,0,0,0,0,Active,T
K102910,yes,Male,44,CAT 100,6,S50,493,15,74,64,5,3,F,F,F,F,0,0,0,0,Active,T
K102920,yes,Male,33,CAT 100,2,S50,518,15,78,374,5,19,F,T,T,T,0,19,28,41,Active,T
K102930,yes,Female,34,CAT 100,2,ASAD90,506,15,76,250,5,12,T,T,T,T,9,20,29,43,Churned,F
K102940,yes,Male,53,CAT 100,2,ASAD170,512,15,77,295,5,15,F,F,F,F,0,0,0,0,Active,T
K102950,yes,Male,31,CAT 100,11,ASAD170,667,15,100,82,5,4,T,T,T,T,8,18,30,42,Active,T
K102960,yes,Male,28,CAT 100,5,ASAD90,484,15,73,266,5,13,T,T,T,F,8,18,29,0,Churned,F
K102970,yes,Female,29,CAT 100,2,ASAD170,581,15,87,286,5,14,T,T,T,T,9,18,33,40,Active,T
K102980,yes,Female,47,CAT 100,2,ASAD90,669,15,100,267,5,13,F,F,F,F,0,0,0,0,Churned,F
K102990,yes,Female,31,CAT 100,6,ASAD170,380,15,57,231,5,12,F,F,F,F,0,0,0,0,Active,T
K103000,yes,Female,27,CAT 100,5,S80,453,15,68,268,5,13,T,T,T,T,9,16,28,40,Active,T
K103010,yes,Female,31,CAT 100,5,ASAD170,431,15,65,200,5,10,F,F,T,F,0,0,30,0,Active,T
K103020,yes,Female,34,CAT 100,2,S80,491,15,74,275,5,14,F,F,F,F,0,0,0,0,Active,T
K103030,yes,Male,44,CAT 100,0,ASAD170,464,15,70,213,5,11,T,T,T,T,12,20,33,39,Active,T
K103040,yes,Male,64,CAT 100,1,ASAD170,586,15,88,217,5,11,T,F,F,T,11,0,0,38,Active,T
K103050,yes,Female,52,CAT 100,1,ASAD90,637,15,96,283,5,14,F,F,F,F,0,0,0,0,Active,T
K103060,yes,Female,50,CAT 100,1,ASAD170,707,15,106,129,5,6,T,T,T,T,11,19,30,42,Active,T
K103070,yes,Female,33,CAT 100,0,ASAD90,511,15,77,277,5,14,T,F,T,T,10,0,26,41,Churned,F
K103080,yes,Male,26,CAT 100,2,ASAD90,611,15,92,109,5,5,T,T,T,T,5,19,25,40,Churned,F
K103090,yes,Male,32,CAT 100,1,S50,672,15,101,77,5,4,T,T,T,F,11,20,33,0,Active,T
K103100,yes,Male,31,CAT 100,1,ASAD90,553,15,83,144,5,7,T,T,T,T,7,21,30,40,Churned,F
K103110,yes,Male,35,CAT 100,10,S80,454,15,68,91,5,5,T,F,T,T,18,0,28,35,Active,T
K103120,yes,Male,68,CAT 100,0,ASAD170,532,15,80,365,5,18,T,T,F,T,9,23,0,39,Active,T
K103130,yes,Female,49,CAT 100,7,S80,530,15,79,288,5,14,F,F,F,F,0,0,0,0,Active,T
K103140,yes,Male,42,CAT 100,7,S80,404,15,61,309,5,15,F,T,T,T,0,18,31,40,Active,T
K103150,yes,Female,29,CAT 100,10,ASAD170,530,15,80,0,5,0,F,F,F,F,0,0,0,0,Active,T
K103160,yes,Male,32,CAT 100,1,S50,689,15,103,114,5,6,T,T,T,T,8,15,26,39,Active,T
K103170,yes,Female,36,CAT 100,0,ASAD90,410,15,61,336,5,17,F,F,F,F,0,0,0,0,Churned,F
K103180,yes,Male,27,CAT 100,2,S80,683,15,102,202,5,10,F,T,T,T,0,21,32,42,Active,T
K103190,yes,Male,30,CAT 100,0,ASAD90,475,15,71,395,5,20,T,F,T,T,7,0,30,43,Churned,F
K103200,yes,Female,29,CAT 100,2,S80,629,15,94,165,5,8,F,F,F,F,0,0,0,0,Active,T
K103210,yes,Male,32,CAT 100,2,ASAD90,842,15,126,23,5,1,T,T,T,T,10,17,28,34,Churned,F
K103220,yes,Female,27,CAT 100,2,S80,658,15,99,101,5,5,F,F,F,F,0,0,0,0,Active,T
K103230,yes,Male,26,CAT 100,0,ASAD170,740,15,111,36,5,2,T,T,T,T,9,16,27,39,Active,T
K103240,yes,Male,46,CAT 100,8,S50,557,15,84,88,5,4,F,F,F,F,0,0,0,0,Active,T
K103250,yes,Male,47,CAT 100,2,S50,468,15,70,190,5,9,T,T,T,T,5,20,28,42,Active,T
K103260,yes,Female,30,CAT 100,0,S50,453,15,68,435,5,22,T,F,T,T,8,0,29,43,Active,T
K103270,yes,Female,66,CAT 100,0,S50,755,15,113,102,5,5,T,T,T,F,6,21,30,0,Active,T
K103280,yes,Male,27,CAT 100,10,S50,656,15,98,126,5,6,F,F,F,F,0,0,0,0,Active,T
K103290,yes,Male,42,CAT 100,1,S50,628,15,94,162,5,8,T,T,T,T,10,19,27,42,Active,T
K103300,yes,Female,56,CAT 100,1,S50,504,15,76,335,5,17,T,T,T,T,11,19,28,39,Active,T
K103310,yes,Female,29,CAT 100,1,S50,418,15,63,283,5,14,F,F,F,F,0,0,0,0,Active,T
K103320,yes,Male,40,CAT 100,10,ASAD170,710,15,106,133,5,7,T,T,T,T,12,18,26,39,Churned,F
K103330,yes,Female,27,CAT 100,10,S50,635,15,95,149,5,7,T,T,F,T,8,20,0,43,Active,T
K103340,yes,Female,48,CAT 100,1,ASAD90,399,15,60,356,5,18,F,F,F,F,0,0,0,0,Churned,F
K103350,yes,Female,29,CAT 100,1,ASAD170,572,15,86,274,5,14,T,T,T,T,7,19,36,39,Active,T
K103360,yes,Male,45,CAT 100,0,ASAD90,646,15,97,190,5,9,T,T,T,F,11,16,24,0,Churned,F
K103370,yes,Male,34,CAT 100,4,S50,715,15,107,111,5,6,T,T,T,T,8,14,33,41,Active,T
K103380,yes,Male,59,CAT 100,0,ASAD90,407,15,61,355,5,18,T,F,T,T,7,0,27,38,Churned,F
K103390,yes,Male,42,CAT 100,0,S50,563,15,85,258,5,13,F,T,F,T,0,18,0,43,Active,T
K103400,yes,Female,52,CAT 100,4,S80,587,15,88,225,5,11,F,F,F,F,0,0,0,0,Active,T
K103410,yes,Female,46,CAT 100,1,S80,632,15,95,231,5,12,T,F,T,F,12,0,29,0,Active,T
K103420,yes,Female,35,CAT 100,8,S80,518,15,78,246,5,12,T,T,F,T,11,17,0,40,Active,T
K103430,yes,Male,28,CAT 100,2,ASAD170,688,15,103,155,5,8,T,T,T,T,10,20,26,40,Active,T
K103440,yes,Female,26,CAT 100,2,S80,502,15,75,121,5,6,F,F,F,F,0,0,0,0,Active,T
K103450,yes,Female,32,CAT 100,0,ASAD90,558,15,84,222,5,11,F,F,F,F,0,0,0,0,Churned,F
K103460,yes,Male,40,CAT 100,2,S50,481,15,72,342,5,17,F,T,T,T,0,19,34,40,Active,T
K103470,yes,Male,39,CAT 100,1,ASAD170,388,15,58,335,5,17,F,T,T,T,0,20,22,40,Active,T
K103480,yes,Male,29,CAT 100,5,S50,692,15,104,214,5,11,T,T,T,F,8,23,33,0,Active,T
K103490,yes,Female,42,CAT 100,2,ASAD90,827,15,124,42,5,2,F,T,T,T,0,16,25,38,Churned,F
K103500,yes,Male,41,CAT 100,10,S80,582,15,87,367,5,18,F,F,F,F,0,0,0,0,Active,T
K103510,yes,Male,30,CAT 100,0,ASAD170,605,15,91,186,5,9,F,T,T,T,0,21,30,41,Active,T
K103520,yes,Male,27,CAT 100,0,ASAD170,730,15,110,74,5,4,T,T,T,F,11,19,28,0,Active,T
K103530,yes,Female,41,CAT 100,0,ASAD90,436,15,65,368,5,18,T,F,T,T,10,0,31,43,Churned,F
K103540,yes,Female,40,CAT 100,11,S50,670,15,101,138,5,7,F,T,T,T,0,19,26,37,Active,T
K103550,yes,Female,26,CAT 100,11,S50,442,15,66,228,5,11,F,F,T,F,0,0,32,0,Active,T
K103560,yes,Male,28,CAT 100,0,ASAD90,396,15,59,236,5,12,F,F,F,F,0,0,0,0,Churned,F
K103570,yes,Male,69,CAT 100,0,ASAD170,427,15,64,221,5,11,T,T,T,T,4,16,29,41,Active,T
K103580,yes,Male,56,CAT 100,10,S80,714,15,107,186,5,9,F,F,F,F,0,0,0,0,Active,T
K103590,yes,Male,30,CAT 100,4,S50,788,15,118,108,5,5,F,T,F,T,0,20,0,40,Active,T
K103600,yes,Male,37,CAT 100,0,ASAD170,533,15,80,172,5,9,T,T,T,T,10,20,30,36,Churned,F
K103610,yes,Male,32,CAT 100,1,S80,655,15,98,280,5,14,F,F,F,F,0,0,0,0,Active,T
K103620,yes,Female,28,CAT 100,0,S50,437,15,66,95,5,5,F,F,F,F,0,0,0,0,Churned,F
K103630,yes,Male,52,CAT 100,1,ASAD90,584,15,88,115,5,6,T,F,T,T,8,0,30,33,Active,T
K103640,yes,Male,26,CAT 100,11,S50,656,15,98,256,5,13,T,F,F,F,7,0,0,0,Active,T
K103650,yes,Female,52,CAT 100,8,S80,562,15,84,320,5,16,F,F,F,F,0,0,0,0,Active,T
K103660,yes,Male,27,CAT 100,11,ASAD170,582,15,87,32,5,2,F,F,F,F,0,0,0,0,Active,T
K103670,yes,Female,32,CAT 100,2,S80,685,15,103,175,5,9,T,F,T,T,11,0,31,44,Churned,F
K103680,yes,Female,29,CAT 100,1,S80,749,15,112,179,5,9,T,F,T,T,13,0,28,37,Active,T
K103690,yes,Female,47,CAT 100,2,ASAD90,456,15,68,321,5,16,F,F,F,F,0,0,0,0,Churned,F
K103700,yes,Male,35,CAT 100,1,ASAD90,593,15,89,337,5,17,F,T,T,T,0,20,35,40,Churned,F
K103710,yes,Female,32,CAT 100,2,ASAD170,568,15,85,262,5,13,F,T,T,T,0,19,32,38,Active,T
K103720,yes,Female,33,CAT 100,7,ASAD90,508,15,76,148,5,7,T,F,T,T,8,0,32,41,Active,T
K103730,yes,Male,61,CAT 100,1,ASAD170,662,15,99,81,5,4,T,T,T,T,14,16,31,41,Active,T
K103740,yes,Male,27,CAT 100,0,ASAD90,463,15,69,243,5,12,T,T,T,T,12,23,33,42,Active,T
K103750,yes,Male,50,CAT 100,1,S80,437,15,66,316,5,16,T,T,T,F,9,17,33,0,Churned,F
K103760,yes,Female,55,CAT 100,0,ASAD170,617,15,93,82,5,4,T,F,F,F,10,0,0,0,Active,T
K103770,yes,Female,32,CAT 100,1,S50,691,15,104,155,5,8,T,F,T,T,11,0,30,37,Active,T
K103780,yes,Female,33,CAT 100,2,S50,769,15,115,25,5,1,T,T,T,F,13,19,29,0,Active,T
K103790,yes,Male,42,CAT 100,1,ASAD170,476,15,71,369,5,18,F,F,F,F,0,0,0,0,Active,T
K103800,yes,Female,43,CAT 100,2,S50,531,15,80,175,5,9,T,T,T,F,8,19,31,0,Active,T
K103810,yes,Male,32,CAT 100,1,ASAD90,463,15,69,215,5,11,T,T,T,T,9,18,29,42,Churned,F
K103820,yes,Female,43,CAT 100,2,ASAD90,330,15,50,232,5,12,T,T,T,T,10,14,22,39,Churned,F
K103830,yes,Female,54,CAT 100,2,ASAD170,763,15,114,60,5,3,F,T,T,T,0,19,32,38,Active,T
K103840,yes,Female,39,CAT 100,0,ASAD170,663,15,99,194,5,10,F,F,F,F,0,0,0,0,Active,T
K103850,yes,Male,39,CAT 100,7,S80,444,15,67,218,5,11,F,F,F,F,0,0,0,0,Active,T
K103860,yes,Male,40,CAT 100,7,S50,574,15,86,40,5,2,T,F,T,T,7,0,32,42,Active,T
K103870,yes,Female,29,CAT 100,9,ASAD90,784,15,118,21,5,1,T,T,F,T,11,22,0,39,Churned,F
K103880,yes,Male,42,CAT 100,0,S50,706,15,106,83,5,4,T,T,T,T,6,19,31,39,Churned,F
K103890,yes,Female,27,CAT 100,9,S80,505,15,76,266,5,13,T,T,T,T,9,22,31,39,Active,T
K103900,yes,Male,41,CAT 100,2,S80,637,15,95,190,5,10,T,T,T,T,9,17,30,40,Active,T
K103910,yes,Female,28,CAT 100,1,ASAD170,532,15,80,459,5,23,T,T,T,T,12,16,31,42,Active,T
K103920,yes,Male,31,CAT 100,2,S50,715,15,107,140,5,7,T,T,T,T,8,19,31,44,Active,T
K103930,yes,Male,57,CAT 100,2,S50,636,15,95,281,5,14,T,T,T,F,9,19,28,0,Active,T
K103940,yes,Female,42,CAT 100,10,ASAD170,501,15,75,271,5,14,T,T,T,T,9,25,30,36,Active,T
K103950,yes,Female,31,CAT 100,1,ASAD90,624,15,94,56,5,3,F,T,F,T,0,22,0,40,Churned,F
K103960,yes,Female,70,CAT 100,11,S80,591,15,89,191,5,10,F,F,F,F,0,0,0,0,Active,T
K103970,yes,Female,48,CAT 100,2,S80,559,15,84,179,5,9,T,T,T,T,12,22,29,43,Active,T
K103980,yes,Male,79,CAT 100,11,S80,584,15,88,332,5,17,F,F,F,T,0,0,0,44,Active,T
K103990,yes,Male,42,CAT 100,3,S80,436,15,65,233,5,12,T,T,T,T,9,19,23,39,Active,T
K104000,yes,Female,33,CAT 100,2,S50,601,15,90,0,5,0,F,T,T,T,0,21,27,39,Active,T
K104010,yes,Female,26,CAT 100,0,ASAD170,593,15,89,195,5,10,T,F,T,T,8,0,29,35,Active,T
K104020,yes,Female,28,CAT 100,0,S80,728,15,109,0,5,0,F,F,F,F,0,0,0,0,Active,T
K104030,yes,Male,32,CAT 100,1,S50,322,15,48,275,5,14,F,F,F,F,0,0,0,0,Active,T
K104040,yes,Female,40,CAT 100,2,S50,652,15,98,292,5,15,T,T,T,F,5,18,30,0,Active,T
K104050,yes,Female,28,CAT 100,0,S50,599,15,90,251,5,13,F,F,F,F,0,0,0,0,Active,T
K104060,yes,Male,53,CAT 100,0,ASAD90,446,15,67,398,5,20,T,T,T,T,11,18,29,41,Churned,F
K104070,yes,Female,32,CAT 100,9,ASAD90,730,15,109,49,5,2,T,T,T,T,8,20,27,44,Churned,F
K104080,yes,Female,29,CAT 100,0,S80,468,15,70,239,5,12,T,T,F,T,11,20,0,42,Active,T
K104090,yes,Female,27,CAT 100,1,ASAD90,467,15,70,230,5,11,T,T,T,F,15,18,26,0,Churned,F
K104100,yes,Female,26,CAT 100,1,ASAD170,419,15,63,328,5,16,F,T,T,T,0,18,27,43,Active,T
K104110,yes,Female,45,CAT 100,10,ASAD170,348,15,52,303,5,15,T,F,T,T,11,0,29,41,Active,T
K104120,yes,Male,48,CAT 100,0,S80,605,15,91,347,5,17,T,T,T,T,11,16,32,40,Active,T
K104130,yes,Female,50,CAT 100,0,S50,766,15,115,63,5,3,T,T,T,T,13,17,27,39,Active,T
K104140,yes,Male,28,CAT 100,2,S80,461,15,69,179,5,9,T,T,T,T,12,18,30,39,Active,T
K104150,yes,Male,46,CAT 100,1,ASAD170,587,15,88,140,5,7,T,T,T,T,9,22,30,41,Active,T
K104160,yes,Male,31,CAT 100,1,ASAD170,687,15,103,67,5,3,T,T,T,T,11,22,33,35,Active,T
K104170,yes,Female,34,CAT 100,1,S80,451,15,68,113,5,6,T,T,T,F,10,16,30,0,Active,T
K104180,yes,Male,32,CAT 100,0,S80,773,15,116,131,5,7,T,F,F,F,9,0,0,0,Active,T
K104190,yes,Female,50,CAT 100,0,S80,521,15,78,364,5,18,F,F,F,F,0,0,0,0,Active,T
K104200,yes,Male,35,CAT 100,11,S80,402,15,60,224,5,11,T,T,T,T,10,20,28,42,Active,T
K104210,yes,Female,38,CAT 100,2,S50,507,15,76,150,5,8,F,F,F,F,0,0,0,0,Active,T
K104220,yes,Female,38,CAT 100,0,S80,565,15,85,265,5,13,F,T,T,F,0,17,29,0,Active,T
K104230,yes,Female,37,CAT 100,1,S50,785,15,118,74,5,4,F,F,F,F,0,0,0,0,Active,T
K104240,yes,Female,27,CAT 100,2,ASAD170,526,15,79,281,5,14,F,F,F,F,0,0,0,0,Active,T
K104250,yes,Female,50,CAT 100,2,ASAD90,581,15,87,156,5,8,T,T,F,T,6,22,0,41,Churned,F
K104260,yes,Female,37,CAT 100,1,S80,791,15,119,44,5,2,T,T,T,T,13,18,28,40,Active,T
K104270,yes,Male,47,CAT 100,2,S50,721,15,108,101,5,5,F,F,F,F,0,0,0,0,Active,T
K104280,yes,Female,51,CAT 100,2,ASAD170,659,15,99,40,5,2,T,F,F,T,7,0,0,39,Active,T
K104290,yes,Male,43,CAT 100,1,ASAD90,745,15,112,128,5,6,T,T,F,T,9,20,0,39,Churned,F
K104300,yes,Female,27,CAT 100,0,S50,539,15,81,185,5,9,T,T,T,T,11,16,27,39,Active,T
K104310,yes,Male,48,CAT 100,2,S80,510,15,77,140,5,7,F,F,F,F,0,0,0,0,Active,T
K104320,yes,Male,26,CAT 100,2,ASAD170,715,15,107,203,5,10,T,T,T,T,8,23,30,39,Active,T
K104330,yes,Male,36,CAT 100,0,ASAD170,749,15,112,147,5,7,F,T,F,F,0,17,0,0,Active,T
K104340,yes,Male,33,CAT 100,0,ASAD90,663,15,99,197,5,10,T,T,T,T,11,18,29,42,Churned,F
K104350,yes,Female,31,CAT 100,2,ASAD90,595,15,89,178,5,9,F,F,F,T,0,0,0,36,Churned,F
K104360,yes,Male,35,CAT 100,2,ASAD170,544,15,82,170,5,8,T,F,T,T,7,0,33,39,Active,T
K104370,yes,Male,66,CAT 100,0,S80,437,15,66,122,5,6,T,T,F,T,11,18,0,40,Active,T
K104380,yes,Female,32,CAT 100,8,S80,623,15,93,167,5,8,F,T,T,T,0,23,30,38,Active,T
K104390,yes,Female,30,CAT 100,2,ASAD170,586,15,88,101,5,5,T,T,F,F,9,19,0,0,Active,T
K104400,yes,Male,31,CAT 100,0,ASAD90,608,15,91,329,5,16,T,T,T,T,9,23,32,39,Churned,F
K104410,yes,Male,37,CAT 100,0,S50,422,15,63,289,5,14,T,T,T,T,10,21,27,40,Active,T
K104420,yes,Female,44,CAT 100,2,S80,769,15,115,150,5,8,T,F,F,T,11,0,0,39,Active,T
K104430,yes,Male,31,CAT 100,0,ASAD170,835,15,125,58,5,3,F,F,F,F,0,0,0,0,Active,T
K104440,yes,Female,38,CAT 100,0,S80,651,15,98,185,5,9,T,T,T,F,7,19,29,0,Active,T
K104450,yes,Male,72,CAT 100,1,S50,353,15,53,0,5,0,T,T,T,F,9,19,30,0,Active,T
K104460,yes,Female,27,CAT 100,2,ASAD170,483,15,72,279,5,14,F,T,F,F,0,21,0,0,Active,T
K104470,yes,Female,36,CAT 100,0,S80,601,15,90,170,5,9,T,T,T,T,10,19,29,40,Active,T
K104480,yes,Male,30,CAT 100,1,ASAD90,582,15,87,337,5,17,F,T,F,T,0,16,0,46,Churned,F
K104490,yes,Male,53,CAT 100,3,S80,488,15,73,217,5,11,F,F,F,F,0,0,0,0,Active,T
K104500,yes,Female,35,CAT 100,1,ASAD90,473,15,71,366,5,18,T,T,T,F,9,20,31,0,Churned,F
K104510,yes,Male,38,CAT 100,2,ASAD170,602,15,90,109,5,5,T,T,T,T,9,17,36,39,Active,T
K104520,yes,Male,28,CAT 100,0,ASAD90,561,15,84,251,5,13,T,T,F,T,8,22,0,42,Active,T
K104530,yes,Male,33,CAT 100,6,ASAD90,578,15,87,211,5,11,F,F,F,F,0,0,0,0,Churned,F
K104540,yes,Male,56,CAT 100,0,S50,589,15,88,209,5,10,T,T,T,T,10,22,31,40,Active,T
K104550,yes,Male,33,CAT 100,3,ASAD90,629,15,94,171,5,9,T,T,T,T,8,22,27,38,Churned,F
K104560,yes,Female,52,CAT 100,0,S50,556,15,83,92,5,5,T,F,T,T,11,0,32,42,Active,T
K104570,yes,Female,27,CAT 100,0,ASAD170,501,15,75,387,5,19,T,T,T,T,12,22,30,43,Churned,F
K104580,yes,Male,52,CAT 100,0,S50,682,15,102,139,5,7,T,F,T,T,9,0,30,39,Active,T
K104590,yes,Male,51,CAT 100,2,S80,580,15,87,330,5,17,T,T,T,F,7,20,24,0,Active,T
K104600,yes,Male,67,CAT 100,1,S50,795,15,119,23,5,1,T,T,T,T,13,19,28,39,Active,T
K104610,yes,Male,38,CAT 100,1,S80,551,15,83,365,5,18,F,T,T,T,0,16,28,44,Active,T
K104620,yes,Male,57,CAT 100,2,S80,802,15,120,58,5,3,T,T,T,T,12,24,29,40,Churned,F
K104630,yes,Female,45,CAT 100,1,ASAD170,438,15,66,341,5,17,T,T,F,T,6,22,0,37,Active,T
K104640,yes,Female,29,CAT 100,2,S80,728,15,109,171,5,9,T,T,T,T,12,18,30,41,Churned,F
K104650,yes,Male,45,CAT 100,1,S50,613,15,92,363,5,18,T,T,F,T,8,19,0,42,Active,T
K104660,yes,Female,31,CAT 100,0,S80,532,15,80,232,5,12,T,T,T,T,10,15,28,41,Active,T
K104670,yes,Male,46,CAT 100,1,S50,706,15,106,123,5,6,T,T,F,F,7,19,0,0,Active,T
K104680,yes,Female,33,CAT 100,0,ASAD90,783,15,117,79,5,4,F,T,T,T,0,21,31,41,Churned,F
K104690,yes,Female,48,CAT 100,1,S50,607,15,91,349,5,17,F,F,F,F,0,0,0,0,Active,T
K104700,yes,Female,27,CAT 100,3,S50,742,15,111,161,5,8,F,F,F,F,0,0,0,0,Active,T
K104710,yes,Female,51,CAT 100,1,ASAD90,493,15,74,197,5,10,F,T,T,T,0,14,28,40,Churned,F
K104720,yes,Male,39,CAT 100,5,S80,570,15,86,183,5,9,T,T,T,T,5,22,30,38,Active,T
K104730,yes,Female,27,CAT 100,2,ASAD170,803,15,121,61,5,3,T,T,T,T,13,22,28,46,Active,T
